customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,tenure_group,balance_flag,age_group,credit_score_band,active_status,product_group
15578761,459,Spain,Female,42,6,129634.25,2,1,1,177683.02,1,7-Apr,High,30-50,Poor,Active,Multiple Products
15736879,669,France,Male,23,1,0,2,0,0,66088.83,0,0-3,Low,Under 30,Fair,Inactive,Multiple Products
15571973,776,France,Female,38,2,169824.46,1,1,0,169291.7,0,0-3,High,30-50,Excellent,Inactive,Single Product
15626742,694,France,Male,36,3,97530.25,1,1,1,117140.41,0,0-3,High,30-50,Good,Active,Single Product
15672692,787,France,Female,42,10,145988.65,2,1,1,79510.37,0,8+,High,30-50,Excellent,Active,Multiple Products
15673570,580,France,Male,37,9,0,2,0,1,77108.66,0,8+,Low,30-50,Fair,Active,Multiple Products
15767432,711,France,Female,25,7,0,3,1,1,9679.28,0,7-Apr,Low,Under 30,Good,Active,Multiple Products
15654238,673,France,Female,40,5,137494.28,1,1,0,81753.92,0,7-Apr,High,30-50,Good,Inactive,Single Product
15612525,499,France,Female,57,1,0,1,0,0,131372.38,1,0-3,Low,50+,Poor,Inactive,Single Product
15812750,591,France,Male,24,6,147360,1,1,1,25310.82,0,7-Apr,High,Under 30,Fair,Active,Single Product
15790757,769,France,Female,25,10,0,2,0,0,187925.75,0,8+,Low,Under 30,Excellent,Inactive,Multiple Products
15723873,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0,0-3,High,30-50,Fair,Inactive,Single Product
15744607,738,Germany,Male,43,9,121152.05,2,1,0,64166.7,1,8+,High,30-50,Good,Inactive,Multiple Products
15612966,545,Germany,Female,60,7,128981.07,1,0,1,176924.21,1,7-Apr,High,50+,Poor,Active,Single Product
15784209,497,France,Male,47,6,0,1,1,1,90055.08,0,7-Apr,Low,30-50,Poor,Active,Single Product
15794278,816,Spain,Male,67,6,151858.98,1,1,1,72814.31,0,7-Apr,High,50+,Excellent,Active,Single Product
15766741,525,France,Male,36,2,114628.4,1,0,1,168290.06,0,0-3,High,30-50,Poor,Active,Single Product
15661036,725,France,Male,46,6,0,2,1,0,161767.38,0,7-Apr,Low,30-50,Good,Inactive,Multiple Products
15705639,692,France,Female,28,8,95059.02,2,1,0,44420.18,0,8+,High,Under 30,Good,Inactive,Multiple Products
15637414,618,France,Female,24,7,128736.39,1,0,1,37147.61,0,7-Apr,High,Under 30,Fair,Active,Single Product
15716835,546,France,Male,24,8,156325.38,1,1,1,125381.02,0,8+,High,Under 30,Poor,Active,Single Product
15696231,635,France,Male,29,7,105405.97,1,1,1,149853.89,0,7-Apr,High,Under 30,Fair,Active,Single Product
15641675,611,France,Female,49,2,88915.37,3,0,0,161435.02,1,0-3,High,30-50,Fair,Inactive,Multiple Products
15670755,650,France,Male,60,8,0,2,1,1,102925.76,0,8+,Low,50+,Fair,Active,Multiple Products
15640059,606,France,Male,40,5,0,2,1,1,70899.27,0,7-Apr,Low,30-50,Fair,Active,Multiple Products
15787619,844,France,Male,18,2,160980.03,1,0,0,145936.28,0,0-3,High,Under 30,Excellent,Inactive,Single Product
15587535,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0,7-Apr,High,30-50,Poor,Inactive,Single Product
15813034,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0,0-3,High,30-50,Good,Active,Single Product
15698839,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0,7-Apr,High,30-50,Poor,Active,Multiple Products
15790314,649,France,Male,41,0,0,2,0,1,130567.02,0,0-3,Low,30-50,Fair,Active,Multiple Products
15634245,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0,8+,High,30-50,Excellent,Inactive,Single Product
15677305,490,France,Female,35,7,107749.03,1,1,1,3937.37,0,7-Apr,High,30-50,Poor,Active,Single Product
15661526,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0,0-3,High,30-50,Excellent,Inactive,Multiple Products
15685997,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0,7-Apr,High,30-50,Excellent,Inactive,Multiple Products
15660101,803,France,Male,31,9,157120.86,2,1,0,141300.53,0,8+,High,30-50,Excellent,Inactive,Multiple Products
15637979,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0,0-3,High,30-50,Fair,Inactive,Multiple Products
15815364,736,Spain,Female,28,2,0,2,1,1,117431.1,0,0-3,Low,Under 30,Good,Active,Multiple Products
15647099,633,France,Female,37,9,156091.97,1,1,0,72008.61,0,8+,High,30-50,Fair,Inactive,Single Product
15625944,664,France,Male,58,5,98668.18,1,1,1,60887.58,0,7-Apr,High,50+,Fair,Active,Single Product
15583212,600,France,Female,43,5,134022.06,1,1,0,194764.83,0,7-Apr,High,30-50,Fair,Inactive,Single Product
15582741,693,France,Female,35,5,124151.09,1,1,0,88705.14,1,7-Apr,High,30-50,Good,Inactive,Single Product
15637876,663,Germany,Female,36,6,77253.5,1,0,0,35817.97,1,7-Apr,High,30-50,Fair,Inactive,Single Product
15622750,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0,0-3,High,Under 30,Excellent,Inactive,Single Product
15672056,710,Germany,Male,43,2,140080.32,3,1,1,157908.19,1,0-3,High,30-50,Good,Active,Multiple Products
15812351,710,Spain,Female,27,2,135277.96,1,1,0,142200.15,0,0-3,High,Under 30,Good,Inactive,Single Product
15810864,700,France,Female,82,2,0,2,0,1,182055.36,0,0-3,Low,50+,Good,Active,Multiple Products
15677921,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1,8+,High,50+,Good,Inactive,Multiple Products
15724296,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0,0-3,High,30-50,Good,Inactive,Multiple Products
15685329,531,France,Female,63,1,114715.71,1,0,1,24506.95,1,0-3,High,50+,Poor,Active,Single Product
15584091,742,Germany,Female,36,2,129748.54,2,0,0,47271.61,1,0-3,High,30-50,Excellent,Inactive,Multiple Products
15640442,717,France,Male,31,4,129722.57,1,0,0,41176.6,0,7-Apr,High,30-50,Good,Inactive,Single Product
15639314,589,France,Male,32,2,0,2,0,1,9468.64,0,0-3,Low,30-50,Fair,Active,Multiple Products
15685320,767,France,Male,36,3,139180.2,1,0,0,123880.19,0,0-3,High,30-50,Excellent,Inactive,Single Product
15789158,636,Germany,Male,49,6,113599.74,2,1,0,158887.09,1,7-Apr,High,30-50,Fair,Inactive,Multiple Products
15752137,648,France,Male,33,7,134944,1,1,1,117036.38,0,7-Apr,High,30-50,Fair,Active,Single Product
15712551,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,1,7-Apr,High,50+,Fair,Inactive,Single Product
15628936,692,Spain,Male,28,9,118945.09,1,0,0,16064.25,1,8+,High,Under 30,Good,Inactive,Single Product
15797227,754,France,Male,28,8,0,2,1,1,52615.62,0,8+,Low,Under 30,Excellent,Active,Multiple Products
15769974,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0,8+,High,30-50,Good,Inactive,Single Product
15737051,639,France,Male,27,8,0,2,1,0,192247.35,0,8+,Low,Under 30,Fair,Inactive,Multiple Products
15585595,774,France,Female,28,1,71264.02,2,0,1,68759.57,0,0-3,High,Under 30,Excellent,Active,Multiple Products
15654060,517,France,Male,41,2,0,2,0,1,75937.47,0,0-3,Low,30-50,Poor,Active,Multiple Products
15745196,571,France,Female,35,8,0,2,0,0,84569.13,0,8+,Low,30-50,Poor,Inactive,Multiple Products
15571221,747,Germany,Male,58,7,116313.57,1,1,1,190696.35,1,7-Apr,High,50+,Excellent,Active,Single Product
15660155,792,Spain,Male,36,5,92140.15,1,0,1,67468.67,0,7-Apr,High,30-50,Excellent,Active,Single Product
15605284,688,France,Male,26,1,0,2,1,1,104435.94,0,0-3,Low,Under 30,Good,Active,Multiple Products
15694366,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0,0-3,High,30-50,Good,Active,Single Product
15600739,562,Spain,Female,35,0,0,2,1,0,119899.52,0,0-3,Low,30-50,Poor,Inactive,Multiple Products
15653253,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0,8+,High,30-50,Good,Active,Single Product
15763431,698,France,Male,36,2,82275.35,2,1,1,93249.26,0,0-3,High,30-50,Good,Active,Multiple Products
15643696,611,France,Male,49,3,0,2,1,1,142917.54,0,0-3,Low,30-50,Fair,Active,Multiple Products
15707473,850,Germany,Female,48,6,111962.99,1,1,0,111755.8,0,7-Apr,High,30-50,Excellent,Inactive,Single Product
15769504,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,0,0-3,High,30-50,Excellent,Active,Single Product
15776807,654,France,Male,29,1,0,1,1,0,180345.44,0,0-3,Low,Under 30,Fair,Inactive,Single Product
15686870,761,Germany,Male,36,8,108239.11,2,0,0,99444.02,0,8+,High,30-50,Excellent,Inactive,Multiple Products
15668747,702,France,Female,46,9,98444.19,1,0,1,109563.28,0,8+,High,30-50,Good,Active,Single Product
15766908,488,Germany,Male,32,3,114540.38,1,1,0,92568.07,0,0-3,High,30-50,Poor,Inactive,Single Product
15570134,683,France,Female,35,6,187530.66,2,1,1,37976.36,0,7-Apr,High,30-50,Good,Active,Multiple Products
15567367,601,Germany,Female,42,9,133636.16,1,0,1,103315.74,0,8+,High,30-50,Fair,Active,Single Product
15747542,605,France,Male,52,7,0,2,1,1,173952.5,0,7-Apr,Low,50+,Fair,Active,Multiple Products
15762238,671,Germany,Female,44,0,84745.03,2,0,1,34673.98,0,0-3,High,30-50,Good,Active,Multiple Products
15681554,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0,7-Apr,High,30-50,Fair,Active,Multiple Products
15712825,511,Spain,Female,29,9,0,2,0,1,140676.98,0,8+,Low,Under 30,Poor,Active,Multiple Products
15640280,850,France,Male,39,4,127771.35,2,0,1,151738.54,0,7-Apr,High,30-50,Excellent,Active,Multiple Products
15756026,790,Spain,Female,46,9,0,1,0,0,14679.81,1,8+,Low,30-50,Excellent,Inactive,Single Product
15613319,793,France,Female,33,0,0,1,0,0,175544.02,0,0-3,Low,30-50,Excellent,Inactive,Single Product
15798906,628,France,Male,69,5,0,2,1,1,181964.6,0,7-Apr,Low,50+,Fair,Active,Multiple Products
15708917,598,Germany,Male,53,10,167772.96,1,1,1,136886.86,0,8+,High,50+,Fair,Active,Single Product
15778463,657,France,Female,37,6,95845.6,1,1,0,122218.23,0,7-Apr,High,30-50,Fair,Inactive,Single Product
15699430,618,France,Female,35,10,0,2,1,0,180439.75,0,8+,Low,30-50,Fair,Inactive,Multiple Products
15649992,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0,7-Apr,High,50+,Good,Active,Multiple Products
15578980,516,Spain,Female,33,3,0,2,1,1,58685.59,0,0-3,Low,30-50,Poor,Active,Multiple Products
15775306,421,Germany,Male,28,8,122384.22,3,1,1,89017.38,1,8+,High,Under 30,Poor,Active,Multiple Products
15641655,700,France,Female,26,2,0,2,0,0,50051.42,0,0-3,Low,Under 30,Good,Inactive,Multiple Products
15619708,745,France,Male,25,5,157993.15,2,1,0,146041.45,0,7-Apr,High,Under 30,Excellent,Inactive,Multiple Products
15734565,696,France,Male,29,8,0,2,1,0,191166.09,0,8+,Low,Under 30,Good,Inactive,Multiple Products
15806438,580,Germany,Female,42,2,123331.36,1,0,0,103516.08,1,0-3,High,30-50,Fair,Inactive,Single Product
15591969,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0,8+,High,Under 30,Poor,Active,Single Product
15747807,720,France,Female,43,6,137824.03,2,1,0,172557.77,0,7-Apr,High,30-50,Good,Inactive,Multiple Products
15596939,659,Germany,Male,36,4,132578.92,2,1,0,84320.94,0,7-Apr,High,30-50,Fair,Inactive,Multiple Products
15716155,841,France,Female,36,5,156021.31,1,0,0,122662.98,0,7-Apr,High,30-50,Excellent,Inactive,Single Product
15765311,642,Spain,Male,34,8,0,1,1,0,72085.1,0,8+,Low,30-50,Fair,Inactive,Single Product
15757811,732,Spain,Female,69,9,137453.43,1,0,1,110932.24,1,8+,High,50+,Good,Active,Single Product
15603830,600,Spain,Male,36,4,0,2,1,0,143635.36,0,7-Apr,Low,30-50,Fair,Inactive,Multiple Products
15660602,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0,8+,High,30-50,Poor,Active,Multiple Products
15660535,680,France,Female,47,5,0,2,1,1,179843.33,0,7-Apr,Low,30-50,Good,Active,Multiple Products
15666633,758,Spain,Male,56,1,0,2,1,1,10643.38,0,0-3,Low,50+,Excellent,Active,Multiple Products
15596914,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0,0-3,High,30-50,Fair,Active,Multiple Products
15639788,577,France,Female,39,10,0,2,1,0,10553.31,0,8+,Low,30-50,Poor,Inactive,Multiple Products
15695846,684,France,Female,34,6,0,2,1,1,130928.22,0,7-Apr,Low,30-50,Good,Active,Multiple Products
15726234,708,Spain,Female,41,5,0,1,0,1,157003.99,0,7-Apr,Low,30-50,Good,Active,Single Product
15797964,732,Germany,Female,29,1,154333.82,1,1,1,138527.56,0,0-3,High,Under 30,Good,Active,Single Product
15625881,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0,0-3,High,30-50,Fair,Active,Multiple Products
15780628,633,France,Female,30,6,0,2,0,0,41642.29,0,7-Apr,Low,30-50,Fair,Inactive,Multiple Products
15575883,559,France,Male,34,2,137390.11,2,1,0,9677,0,0-3,High,30-50,Poor,Inactive,Multiple Products
15585036,694,Spain,Female,37,3,0,2,1,1,147012.22,0,0-3,Low,30-50,Good,Active,Multiple Products
15589488,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0,7-Apr,High,50+,Good,Active,Single Product
15585888,553,Spain,Female,48,3,0,1,0,1,30730.95,1,0-3,Low,30-50,Poor,Active,Single Product
15727915,507,France,Male,36,4,83543.37,1,0,0,140134.43,0,7-Apr,High,30-50,Poor,Inactive,Single Product
15707567,732,Germany,Male,50,6,145338.76,1,0,0,91936.1,1,7-Apr,High,30-50,Good,Inactive,Single Product
15737792,818,France,Female,31,1,186796.37,1,0,0,178252.63,0,0-3,High,30-50,Excellent,Inactive,Single Product
15599433,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0,8+,High,30-50,Fair,Active,Single Product
15672012,773,Spain,Female,41,5,0,1,1,0,28266.9,1,7-Apr,Low,30-50,Excellent,Inactive,Single Product
15806983,640,France,Male,44,3,137148.68,1,1,0,92381.01,0,0-3,High,30-50,Fair,Inactive,Single Product
15592222,505,France,Male,49,7,80001.23,1,0,0,135180.11,0,7-Apr,High,30-50,Poor,Inactive,Single Product
15608968,714,Germany,Male,21,6,86402.52,2,0,0,27330.59,0,7-Apr,High,Under 30,Good,Inactive,Multiple Products
15586959,468,France,Female,42,5,0,2,1,0,125305.34,0,7-Apr,Low,30-50,Poor,Inactive,Multiple Products
15646558,611,Spain,Male,51,1,122874.74,1,1,1,149648.45,0,0-3,High,50+,Fair,Active,Single Product
15725811,705,France,Male,25,0,97544.29,1,0,1,59887.15,0,0-3,High,Under 30,Good,Active,Single Product
15572265,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,0,0-3,High,30-50,Fair,Inactive,Multiple Products
15794048,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1,0-3,High,30-50,Fair,Inactive,Multiple Products
15677610,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0,8+,High,30-50,Poor,Active,Single Product
15745012,653,France,Female,43,6,0,2,1,1,7330.59,0,7-Apr,Low,30-50,Fair,Active,Multiple Products
15601589,675,France,Female,57,8,0,2,0,1,95463.29,0,8+,Low,50+,Good,Active,Multiple Products
15686436,523,Spain,Male,32,4,0,2,1,0,167848.02,0,7-Apr,Low,30-50,Poor,Inactive,Multiple Products
15693864,567,Germany,Female,49,5,134956.02,1,1,0,93953.84,1,7-Apr,High,30-50,Poor,Inactive,Single Product
15760550,741,Spain,Male,39,7,143637.58,2,0,1,174227.66,0,7-Apr,High,30-50,Excellent,Active,Multiple Products
15686137,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0,8+,High,30-50,Poor,Active,Single Product
15809087,598,France,Male,64,1,0,2,1,0,195635.3,1,0-3,Low,50+,Fair,Inactive,Multiple Products
15807663,667,France,Male,43,8,190227.46,1,1,0,97508.04,1,8+,High,30-50,Fair,Inactive,Single Product
15809100,548,France,Female,32,2,172448.77,1,1,0,188083.77,1,0-3,High,30-50,Poor,Inactive,Single Product
15794916,725,France,Male,41,7,113980.21,1,1,1,116704.25,0,7-Apr,High,30-50,Good,Active,Single Product
15614215,717,France,Male,53,6,0,2,0,1,97614.87,0,7-Apr,Low,50+,Good,Active,Multiple Products
15805449,594,France,Male,38,4,0,2,0,0,186884.04,0,7-Apr,Low,30-50,Fair,Inactive,Multiple Products
15686983,678,Germany,Female,25,10,76968.12,2,0,1,131501.72,0,8+,High,Under 30,Good,Active,Multiple Products
15808017,545,France,Male,38,1,88293.13,2,1,1,24302.95,0,0-3,High,30-50,Poor,Active,Multiple Products
15756804,636,France,Female,48,1,170833.46,1,1,0,110510.28,1,0-3,High,30-50,Fair,Inactive,Single Product
15646810,603,Germany,Male,44,6,108122.39,2,1,0,108488.33,1,7-Apr,High,30-50,Fair,Inactive,Multiple Products
15710424,435,France,Male,36,4,0,1,1,1,197015.2,0,7-Apr,Low,30-50,Poor,Active,Single Product
15799422,535,France,Female,40,8,0,1,1,1,27689.77,0,8+,Low,30-50,Poor,Active,Single Product
15692750,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1,7-Apr,High,30-50,Fair,Inactive,Multiple Products
15794549,722,France,Female,35,2,163943.89,2,1,1,15068.18,0,0-3,High,30-50,Good,Active,Multiple Products
15803764,561,France,Male,28,7,0,2,1,0,7797.01,0,7-Apr,Low,Under 30,Poor,Inactive,Multiple Products
15674840,645,France,Female,38,5,101430.3,2,0,1,4400.32,0,7-Apr,High,30-50,Fair,Active,Multiple Products
15653762,501,France,Female,39,9,117301.66,1,0,0,182025.95,0,8+,High,30-50,Poor,Inactive,Single Product
15581229,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0,0-3,High,30-50,Poor,Active,Single Product
15800228,652,Spain,Female,42,4,0,2,1,1,38152.01,0,7-Apr,Low,30-50,Fair,Active,Multiple Products
15656333,574,France,Female,33,3,134348.57,1,1,0,63163.99,0,0-3,High,30-50,Poor,Inactive,Single Product
15697497,518,France,Female,45,9,105525.65,2,1,1,73418.29,0,8+,High,30-50,Poor,Active,Multiple Products
15585362,749,France,Female,60,6,0,1,1,0,17978.68,1,7-Apr,Low,50+,Excellent,Inactive,Single Product
15571928,679,France,Female,43,4,0,3,1,0,115136.51,1,7-Apr,Low,30-50,Good,Inactive,Multiple Products
15785519,565,France,Male,36,6,106192.1,1,1,0,149575.59,0,7-Apr,High,30-50,Poor,Inactive,Single Product
15743007,643,France,Female,45,4,45144.43,1,1,0,60917.24,1,7-Apr,Low,30-50,Fair,Inactive,Single Product
15777211,515,France,Male,65,7,92113.61,1,1,1,142548.33,0,7-Apr,High,50+,Poor,Active,Single Product
15721935,521,France,Male,25,7,0,2,1,1,157878.67,0,7-Apr,Low,Under 30,Poor,Active,Multiple Products
15591711,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0,0-3,High,30-50,Good,Inactive,Single Product
15625021,585,France,Male,42,2,0,2,1,1,18657.77,0,0-3,Low,30-50,Fair,Active,Multiple Products
15702968,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0,0-3,High,50+,Good,Active,Single Product
15600462,542,France,Female,43,8,145618.37,1,0,1,10350.74,0,8+,High,30-50,Poor,Active,Single Product
15768104,788,Spain,Male,37,8,141541.25,1,0,0,66013.27,0,8+,High,30-50,Excellent,Inactive,Single Product
15780140,435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0,0-3,High,30-50,Poor,Active,Multiple Products
15585255,577,France,Male,42,9,0,1,1,0,74077.91,0,8+,Low,30-50,Poor,Inactive,Single Product
15772781,703,France,Female,51,3,0,3,1,1,77294.56,1,0-3,Low,50+,Good,Active,Multiple Products
15669987,728,Germany,Female,35,8,125884.95,2,1,0,54359.02,1,8+,High,30-50,Good,Inactive,Multiple Products
15697000,728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0,7-Apr,High,30-50,Good,Active,Single Product
15733119,718,France,Male,35,8,0,2,1,0,94820.85,0,8+,Low,30-50,Good,Inactive,Multiple Products
15782390,621,France,Female,40,6,0,1,1,0,155155.25,0,7-Apr,Low,30-50,Fair,Inactive,Single Product
15654700,523,France,Female,40,2,102967.41,1,1,0,128702.1,1,0-3,High,30-50,Poor,Inactive,Single Product
15632210,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0,0-3,High,Under 30,Fair,Inactive,Single Product
15642041,727,Germany,Male,40,1,93051.64,2,1,0,71865.31,1,0-3,High,30-50,Good,Inactive,Multiple Products
15709737,643,France,Male,36,7,161064.64,2,0,1,84294.82,0,7-Apr,High,30-50,Fair,Active,Multiple Products
15792388,645,France,Female,48,7,90612.34,1,1,1,149139.13,0,7-Apr,High,30-50,Fair,Active,Single Product
15786014,568,France,Male,28,5,145105.64,2,1,0,185489.11,0,7-Apr,High,Under 30,Poor,Inactive,Multiple Products
15794580,599,France,Male,58,4,0,1,0,0,176407.15,1,7-Apr,Low,50+,Fair,Inactive,Single Product
15675964,672,France,Female,45,9,0,1,1,1,92027.69,1,8+,Low,30-50,Good,Active,Single Product
15814275,685,France,Male,33,6,174912.72,1,1,1,43932.54,0,7-Apr,High,30-50,Good,Active,Single Product
15724848,516,France,Female,46,1,104947.72,1,1,0,115789.25,1,0-3,High,30-50,Poor,Inactive,Single Product
15754713,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0,8+,High,30-50,Good,Active,Single Product
15693814,806,Spain,Male,25,7,0,2,1,0,18461.9,0,7-Apr,Low,Under 30,Excellent,Inactive,Multiple Products
15599660,604,France,Male,36,6,116229.85,2,1,1,79633.38,0,7-Apr,High,30-50,Fair,Active,Multiple Products
15746490,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0,7-Apr,High,50+,Fair,Active,Single Product
15566091,545,Spain,Female,32,4,0,1,1,0,94739.2,0,7-Apr,Low,30-50,Poor,Inactive,Single Product
15655961,756,Germany,Male,27,1,131899,1,1,0,93302.29,0,0-3,High,Under 30,Excellent,Inactive,Single Product
15710404,569,France,Male,35,10,124525.52,1,1,1,193793.78,0,8+,High,30-50,Poor,Active,Single Product
15775625,596,France,Male,47,6,0,1,1,0,74835.65,0,7-Apr,Low,30-50,Fair,Inactive,Single Product
15792328,475,France,Male,39,6,0,1,1,1,56999.9,1,7-Apr,Low,30-50,Poor,Active,Single Product
15719856,646,France,Female,45,3,47134.75,1,1,1,57236.44,0,0-3,Low,30-50,Fair,Active,Single Product
15593773,784,Spain,Male,35,3,0,2,0,0,81483.64,0,0-3,Low,30-50,Excellent,Inactive,Multiple Products
15733114,552,Spain,Male,45,9,0,2,1,0,26752.56,0,8+,Low,30-50,Poor,Inactive,Multiple Products
15797748,729,France,Male,44,5,0,2,0,1,9200.54,0,7-Apr,Low,30-50,Good,Active,Multiple Products
15743411,609,Spain,Male,61,1,0,1,1,0,22447.85,1,0-3,Low,50+,Fair,Inactive,Single Product
15753337,555,France,Male,51,5,0,3,1,0,189122.89,1,7-Apr,Low,50+,Poor,Inactive,Multiple Products
15601026,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0,0-3,High,Under 30,Poor,Active,Single Product
15658485,785,France,Female,34,9,70302.48,1,1,1,68600.36,0,8+,High,30-50,Excellent,Active,Single Product
15636731,714,Germany,Female,36,1,101609.01,2,1,1,447.73,0,0-3,High,30-50,Good,Active,Multiple Products
15628303,738,Spain,Male,35,3,0,1,1,1,15650.73,0,0-3,Low,30-50,Good,Active,Single Product
15633461,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0,7-Apr,High,30-50,Fair,Active,Single Product
15677135,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0,8+,High,50+,Poor,Active,Multiple Products
15590876,764,France,Female,24,7,106234.02,1,0,0,115676.38,0,7-Apr,High,Under 30,Excellent,Inactive,Single Product
15790782,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0,7-Apr,High,30-50,Fair,Inactive,Single Product
15700476,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0,8+,High,30-50,Poor,Active,Multiple Products
15634141,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0,8+,High,30-50,Good,Inactive,Multiple Products
15737795,512,Spain,Male,36,1,0,1,0,1,135482.26,1,0-3,Low,30-50,Poor,Active,Single Product
15790299,592,Spain,Male,37,9,0,3,1,1,10656.89,0,8+,Low,30-50,Fair,Active,Multiple Products
15675316,619,France,Female,38,3,0,2,0,1,116467.35,0,0-3,Low,30-50,Fair,Active,Multiple Products
15613630,775,France,Male,52,8,109922.61,1,1,1,96823.32,1,8+,High,50+,Excellent,Active,Single Product
15662100,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0,7-Apr,High,30-50,Excellent,Active,Single Product
15668032,577,France,Female,37,4,0,1,1,1,79881.39,0,7-Apr,Low,30-50,Poor,Active,Single Product
15599289,724,France,Female,37,10,68598.56,1,1,0,157862.82,0,8+,High,30-50,Good,Inactive,Single Product
15754084,710,Spain,Male,35,1,106518.52,1,1,1,127951.81,0,0-3,High,30-50,Good,Active,Single Product
15676521,696,France,Female,31,8,0,2,0,0,191074.11,0,8+,Low,30-50,Good,Inactive,Multiple Products
15804586,376,France,Female,46,6,0,1,1,0,157333.69,1,7-Apr,Low,30-50,Poor,Inactive,Single Product
15781465,675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0,8+,High,Under 30,Good,Inactive,Single Product
15729362,745,France,Male,36,8,67226.37,1,1,0,130789.6,0,8+,High,30-50,Excellent,Inactive,Single Product
15709295,697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0,7-Apr,High,Under 30,Good,Active,Multiple Products
15745324,599,Spain,Female,39,4,0,1,1,0,194273.2,1,7-Apr,Low,30-50,Fair,Inactive,Single Product
15741336,715,France,Female,38,5,118590.41,1,1,1,5684.17,1,7-Apr,High,30-50,Good,Active,Single Product
15783659,659,France,Male,67,4,145981.87,1,1,1,131043.2,0,7-Apr,High,50+,Fair,Active,Single Product
15620981,684,France,Female,48,3,73309.38,1,0,0,21228.34,1,0-3,High,30-50,Good,Inactive,Single Product
15630328,635,France,Female,48,8,130796.33,2,1,1,43250.3,0,8+,High,30-50,Fair,Active,Multiple Products
15785899,789,Germany,Male,33,8,151607.56,1,1,0,4389.4,0,8+,High,30-50,Excellent,Inactive,Single Product
15606149,571,Germany,Female,66,9,111577.01,1,0,1,189271.9,0,8+,High,50+,Poor,Active,Single Product
15671139,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0,0-3,High,30-50,Good,Active,Single Product
15660429,665,Spain,Female,42,2,156371.61,2,0,1,156774.94,1,0-3,High,30-50,Fair,Active,Multiple Products
15571002,706,France,Female,44,4,129605.99,1,0,0,69865.49,0,7-Apr,High,30-50,Good,Inactive,Single Product
15631681,807,Spain,Female,43,0,0,2,0,1,85523.24,0,0-3,Low,30-50,Excellent,Active,Multiple Products
15731522,771,Spain,Female,67,8,0,2,1,1,51219.8,0,8+,Low,50+,Excellent,Active,Multiple Products
15619529,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0,8+,High,Under 30,Poor,Inactive,Single Product
15628034,629,France,Female,37,6,129101.3,1,1,1,23971.33,0,7-Apr,High,30-50,Fair,Active,Single Product
15686164,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0,0-3,High,30-50,Excellent,Active,Single Product
15582797,685,Spain,Male,35,4,137948.51,1,1,0,113639.64,0,7-Apr,High,30-50,Good,Inactive,Single Product
